post_id,text,post_text,shared_text,time,image,video,likes,comments,shares,post_url,link
1370330829823696,"#Brumfess42419
#Brumfess42373
Hey baby witch! I don't feel comfy posting a comment but i just want to let you know to avoid using white sage, palo Santo and calling smoke cleansing 'smudging'. White sage and smudging are specific to certain californian native american tribes, and white sage is commodified and commercialised to the point of being over harvested. Smudging is an extremely specific and spiritual ritual to these tribes too, which is why smoke cleansing is a more appropriate word! Beauty Independent has a decent article on it to give an overview.
Other types of sage are fine but I'd highly advise against using white sage. Good luck on your journey!
Submitted: July 25, 2020 11:13:11 PM GMT","#Brumfess42419
#Brumfess42373
Hey baby witch! I don't feel comfy posting a comment but i just want to let you know to avoid using white sage, palo Santo and calling smoke cleansing 'smudging'. White sage and smudging are specific to certain californian native american tribes, and white sage is commodified and commercialised to the point of being over harvested. Smudging is an extremely specific and spiritual ritual to these tribes too, which is why smoke cleansing is a more appropriate word! Beauty Independent has a decent article on it to give an overview.
Other types of sage are fine but I'd highly advise against using white sage. Good luck on your journey!
Submitted: July 25, 2020 11:13:11 PM GMT",,1595757695,,,2,0,0,https://m.facebook.com/story.php?story_fbid=1370330829823696&id=882389841951133,
1370330523157060,"#Brumfess42418
Can anyone recommend any ASMR videos with a UK northern accent?
Submitted: July 25, 2020 10:37:43 PM GMT","#Brumfess42418
Can anyone recommend any ASMR videos with a UK northern accent?
Submitted: July 25, 2020 10:37:43 PM GMT",,1595757672,,,0,0,0,https://m.facebook.com/story.php?story_fbid=1370330523157060&id=882389841951133,
1370329753157137,"#Brumfess42417
Just found out Sauron’s tower is based on old joe. Up J.R.R. Tolkien the brummie!!!
Submitted: July 25, 2020 10:18:38 PM GMT","#Brumfess42417
Just found out Sauron’s tower is based on old joe. Up J.R.R. Tolkien the brummie!!!
Submitted: July 25, 2020 10:18:38 PM GMT",,1595757612,,,1,0,0,https://m.facebook.com/story.php?story_fbid=1370329753157137&id=882389841951133,
1370329669823812,"#Brumfess42416
I love it when the person I hate most in the world has dropped out of uni and is now part of a pyramid scheme.
Karma
Submitted: July 25, 2020 10:16:50 PM GMT","#Brumfess42416
I love it when the person I hate most in the world has dropped out of uni and is now part of a pyramid scheme.
Karma
Submitted: July 25, 2020 10:16:50 PM GMT",,1595757603,,,0,0,0,https://m.facebook.com/story.php?story_fbid=1370329669823812&id=882389841951133,
1370329603157152,"#Brumfess42415
All the biphobia and ignorance on here lately has made me pretty pissed, but scrolling through the comments and seeing all the people openly confronting it and calling it out without hiding behind anonymity has helped to restore my faith in brumfess 🥰
- a humble bi gal
Submitted: July 25, 2020 10:14:02 PM GMT","#Brumfess42415
All the biphobia and ignorance on here lately has made me pretty pissed, but scrolling through the comments and seeing all the people openly confronting it and calling it out without hiding behind anonymity has helped to restore my faith in brumfess 🥰
- a humble bi gal
Submitted: July 25, 2020 10:14:02 PM GMT",,1595757595,,,5,0,0,https://m.facebook.com/story.php?story_fbid=1370329603157152&id=882389841951133,
1370329559823823,"#Brumfess42414
Would people join a UoB Professor Layton fan group? Or is that too niche. Like for interest!
Submitted: July 25, 2020 10:05:38 PM GMT","#Brumfess42414
Would people join a UoB Professor Layton fan group? Or is that too niche. Like for interest!
Submitted: July 25, 2020 10:05:38 PM GMT",,1595757592,,,2,0,0,https://m.facebook.com/story.php?story_fbid=1370329559823823&id=882389841951133,
1370329506490495,"#Brumfess42413
Any advice for getting into boxing?
Submitted: July 25, 2020 9:57:24 PM GMT","#Brumfess42413
Any advice for getting into boxing?
Submitted: July 25, 2020 9:57:24 PM GMT",,1595757585,,,0,0,0,https://m.facebook.com/story.php?story_fbid=1370329506490495&id=882389841951133,
1370329493157163,"#Brumfess42412
Where’s a good place to meet girls/guys going into this year? I don’t know if many society socials will run so how would I go about meeting new people that’s not through tinder.
Submitted: July 25, 2020 9:39:21 PM GMT","#Brumfess42412
Where’s a good place to meet girls/guys going into this year? I don’t know if many society socials will run so how would I go about meeting new people that’s not through tinder.
Submitted: July 25, 2020 9:39:21 PM GMT",,1595757582,,,0,0,0,https://m.facebook.com/story.php?story_fbid=1370329493157163&id=882389841951133,
1370329463157166,"#Brumfess42411
Right Brumfess, need advice here
Long story short, I'm away from home over the summer and lonely af
I've always felt they were a bit creepy and am generally a bit scared, but should I download some dating app? Thinking it might help to chat with new people, and possibly meet up at some point
If yes, which apps do you recommend? Any tips?
If no, any other ideas?
Really appreciate any input!
Submitted: July 25, 2020 9:38:57 PM GMT","#Brumfess42411
Right Brumfess, need advice here
Long story short, I'm away from home over the summer and lonely af
I've always felt they were a bit creepy and am generally a bit scared, but should I download some dating app? Thinking it might help to chat with new people, and possibly meet up at some point
If yes, which apps do you recommend? Any tips?
If no, any other ideas?
Really appreciate any input!
Submitted: July 25, 2020 9:38:57 PM GMT",,1595757579,,,0,0,0,https://m.facebook.com/story.php?story_fbid=1370329463157166&id=882389841951133,
1370329249823854,"#Brumfess42410
TW: Control/Abuse/Manipulation
I had a friend who tried to control everything in my life, when i took driving lessons, what to do on my days off, and even what university i went to, suggesting i go to another midlands university over Birmingham as verbatim 'You will be out of place there, your family is working class, you'll be pushed away from everyone' but it's been amazing, barely anyone knows i come from a working class background let alone care that i do, I've made good friends with people who are from working/middle/middle-high/high class (i do not mean to come across as offensive or looking down at all, i just do not know if i am getting the terminology correct here) at socials and drank together, no one cares less, i eat my food and they eat theirs and we're still friends at the end of the day, people who tell others what to do with their lives, trying to make decisions on others behalves when they want to experience life for themselves should just not interfere, I've had an amazing time at Birmingham and i'm entering my second year in September and couldn't be prouder.
I am such a better person now that person is out of my life, it hurts as we had good memories, but, it hurt more having a 'friend' who didn't support my life choices when i was trying to better myself.
Submitted: July 25, 2020 9:34:19 PM GMT","#Brumfess42410
TW: Control/Abuse/Manipulation
I had a friend who tried to control everything in my life, when i took driving lessons, what to do on my days off, and even what university i went to, suggesting i go to another midlands university over Birmingham as verbatim 'You will be out of place there, your family is working class, you'll be pushed away from everyone' but it's been amazing, barely anyone knows i come from a working class background let alone care that i do, I've made good friends with people who are from working/middle/middle-high/high class (i do not mean to come across as offensive or looking down at all, i just do not know if i am getting the terminology correct here) at socials and drank together, no one cares less, i eat my food and they eat theirs and we're still friends at the end of the day, people who tell others what to do with their lives, trying to make decisions on others behalves when they want to experience life for themselves should just not interfere, I've had an amazing time at Birmingham and i'm entering my second year in September and couldn't be prouder.
I am such a better person now that person is out of my life, it hurts as we had good memories, but, it hurt more having a 'friend' who didn't support my life choices when i was trying to better myself.
Submitted: July 25, 2020 9:34:19 PM GMT",,1595757556,,,0,0,0,https://m.facebook.com/story.php?story_fbid=1370329249823854&id=882389841951133,
1370329169823862,"#Brumfess42409
Last time I got drunk I embarrassed myself by getting too close to the guy I like (I didn’t kiss him or anything) and it triggered a low mood for me where I couldn’t get out of bed for a whole weekend.
I love getting drunk because it makes me feel free but I’m scared of getting into sad moods that last for an extended period of time again.
Submitted: July 25, 2020 9:32:13 PM GMT","#Brumfess42409
Last time I got drunk I embarrassed myself by getting too close to the guy I like (I didn’t kiss him or anything) and it triggered a low mood for me where I couldn’t get out of bed for a whole weekend.
I love getting drunk because it makes me feel free but I’m scared of getting into sad moods that last for an extended period of time again.
Submitted: July 25, 2020 9:32:13 PM GMT",,1595757544,,,0,0,0,https://m.facebook.com/story.php?story_fbid=1370329169823862&id=882389841951133,
1370329079823871,"#Brumfess42408
Always thought the Beatles were kinda overrated based off the songs I knew but actually properly listened to some of their albums in lockdown and shit’s actually incredible. So many bangers that nobody knows about anymore. Highly recommend. I think I get the hype now lol
Submitted: July 25, 2020 9:18:19 PM GMT","#Brumfess42408
Always thought the Beatles were kinda overrated based off the songs I knew but actually properly listened to some of their albums in lockdown and shit’s actually incredible. So many bangers that nobody knows about anymore. Highly recommend. I think I get the hype now lol
Submitted: July 25, 2020 9:18:19 PM GMT",,1595757534,,,0,0,0,https://m.facebook.com/story.php?story_fbid=1370329079823871&id=882389841951133,
1370329016490544,"#Brumfess42407
#Brumfess42253
“A pandemic (from Greek πᾶν, pan, ""all"" and δῆμος, demos, ""people"") is an epidemic of an infectious disease that has spread across a large region, for instance multiple continents or worldwide, affecting a substantial number of people.”
A pandemic isn’t inherently global, just inherently widespread and sometimes/often global
Submitted: July 25, 2020 9:13:05 PM GMT","#Brumfess42407
#Brumfess42253
“A pandemic (from Greek πᾶν, pan, ""all"" and δῆμος, demos, ""people"") is an epidemic of an infectious disease that has spread across a large region, for instance multiple continents or worldwide, affecting a substantial number of people.”
A pandemic isn’t inherently global, just inherently widespread and sometimes/often global
Submitted: July 25, 2020 9:13:05 PM GMT",,1595757529,,,0,0,0,https://m.facebook.com/story.php?story_fbid=1370329016490544&id=882389841951133,
1370328949823884,"#Brumfess42406
I love a little guy named Louis
Submitted: July 25, 2020 9:02:26 PM GMT","#Brumfess42406
I love a little guy named Louis
Submitted: July 25, 2020 9:02:26 PM GMT",,1595757516,,,0,0,0,https://m.facebook.com/story.php?story_fbid=1370328949823884&id=882389841951133,
1370328843157228,"#Brumfess42405
So disappointed to see no non Jewish friends posting about Wiley. Is antisemitism not racism to you? You all seem to care about blm but not Jews because we are all ‘so privileged’
Submitted: July 25, 2020 9:01:26 PM GMT","#Brumfess42405
So disappointed to see no non Jewish friends posting about Wiley. Is antisemitism not racism to you? You all seem to care about blm but not Jews because we are all ‘so privileged’
Submitted: July 25, 2020 9:01:26 PM GMT",,1595757505,,,3,1,0,https://m.facebook.com/story.php?story_fbid=1370328843157228&id=882389841951133,
1370328803157232,"#Brumfess42404
I'm a bisexual woman in a straight-seeming relationship with a man, and I'd like to share some experiences of biphobia I've faced from friends from the LGBT+ community.
I've been constantly referred to as straight, to my face.
I've also been referred to as 'that boring straight couple'. Now I can take being called straight by friends or strangers who don't know, but from people who are some of my friends and who I've had multiple conversations about my sexuality with? Come on. And the 'boring' just hurts, please never call your friends boring.
I've been told there's no place for me at pride and I shouldn't go.
I've been asked, multiple times, if I regret getting into a serious relationship so young (22), yet I have gay friends in openly gay relationships who are called 'couple goals'.
I've been asked 'not to be so straight' when kissing my partner on the cheek or holding his hand at a party, when there's people fully making out in the corner.
I've been told to 'dress more gay' if I want people to call me bi, like idk what even is that?
These are just a few examples, all from friends in the LGBT+ community. I've never (yet) faced any biphobia from my straight friends, at least to my face.
I fully understand my straight-seeming privilege I face from my relationship, and all the benefits I face in society. but biphobia is such a huge thing in the LGBT+ community, and many people don't want to acknowledge it or accept it, but it's real folks.
Submitted: July 25, 2020 8:59:53 PM GMT","#Brumfess42404
I'm a bisexual woman in a straight-seeming relationship with a man, and I'd like to share some experiences of biphobia I've faced from friends from the LGBT+ community.
I've been constantly referred to as straight, to my face.
I've also been referred to as 'that boring straight couple'. Now I can take being called straight by friends or strangers who don't know, but from people who are some of my friends and who I've had multiple conversations about my sexuality with? Come on. And the 'boring' just hurts, please never call your friends boring.
I've been told there's no place for me at pride and I shouldn't go.
I've been asked, multiple times, if I regret getting into a serious relationship so young (22), yet I have gay friends in openly gay relationships who are called 'couple goals'.
I've been asked 'not to be so straight' when kissing my partner on the cheek or holding his hand at a party, when there's people fully making out in the corner.
I've been told to 'dress more gay' if I want people to call me bi, like idk what even is that?
These are just a few examples, all from friends in the LGBT+ community. I've never (yet) faced any biphobia from my straight friends, at least to my face.
I fully understand my straight-seeming privilege I face from my relationship, and all the benefits I face in society. but biphobia is such a huge thing in the LGBT+ community, and many people don't want to acknowledge it or accept it, but it's real folks.
Submitted: July 25, 2020 8:59:53 PM GMT",,1595757501,,,13,2,0,https://m.facebook.com/story.php?story_fbid=1370328803157232&id=882389841951133,
1370328463157266,"#Brumfess42403
TW: depression
I don't often post on Brumfess, but I desperately need to say these things and I don't want anyone in my life to know. I'm so confused about my mental health. Some days I genuinely think I'm depressed, but some days I'm absolutely fine and then hate myself for ever thinking I wasn't, and I just feel wrong for having thought that about myself when others are genuinely struggling every day. Lockdown has got to me, badly, and on more than one occassion I've found myself googling things like 'most painless ways to kill myself' with the slight hope my parents might see my internet history, as a cry for help. I don't think I'd ever really do it, I'm just not... happy? but then sometimes I really am? And then I feel guilty? I'm really confused and have recently caught myself often thinking that ending things would just be better, and I sort of wish I just had the courage to actually do it. In the last year or so I've done some things that I really regret, and I've hurt some people that I was really close to to the point where they're not a part of my life any more, so I know that however truly sorry I am that I am not a good person, and I can't forgive myself. I'm just fed up of being me and feeling so conflicted and hating myself. It's easy to say 'talk to someone' but I'm just so ashamed of it all that I can't ever see myself doing that, even to someone I'm close to. I want a do-over, and I can't really picture a future for myself anyway. I don't know what to do.
Submitted: July 25, 2020 8:53:45 PM GMT","#Brumfess42403
TW: depression
I don't often post on Brumfess, but I desperately need to say these things and I don't want anyone in my life to know. I'm so confused about my mental health. Some days I genuinely think I'm depressed, but some days I'm absolutely fine and then hate myself for ever thinking I wasn't, and I just feel wrong for having thought that about myself when others are genuinely struggling every day. Lockdown has got to me, badly, and on more than one occassion I've found myself googling things like 'most painless ways to kill myself' with the slight hope my parents might see my internet history, as a cry for help. I don't think I'd ever really do it, I'm just not... happy? but then sometimes I really am? And then I feel guilty? I'm really confused and have recently caught myself often thinking that ending things would just be better, and I sort of wish I just had the courage to actually do it. In the last year or so I've done some things that I really regret, and I've hurt some people that I was really close to to the point where they're not a part of my life any more, so I know that however truly sorry I am that I am not a good person, and I can't forgive myself. I'm just fed up of being me and feeling so conflicted and hating myself. It's easy to say 'talk to someone' but I'm just so ashamed of it all that I can't ever see myself doing that, even to someone I'm close to. I want a do-over, and I can't really picture a future for myself anyway. I don't know what to do.
Submitted: July 25, 2020 8:53:45 PM GMT",,1595757461,,,0,3,0,https://m.facebook.com/story.php?story_fbid=1370328463157266&id=882389841951133,
1370328279823951,"#Brumfess42402
52 week house contracts are a scam LOL. We need to lobby that
Submitted: July 25, 2020 8:53:27 PM GMT","#Brumfess42402
52 week house contracts are a scam LOL. We need to lobby that
Submitted: July 25, 2020 8:53:27 PM GMT",,1595757439,,,1,0,0,https://m.facebook.com/story.php?story_fbid=1370328279823951&id=882389841951133,
1370328263157286,"#Brumfess42401
The thought of no house parties next year makes me sick
Submitted: July 25, 2020 8:37:11 PM GMT","#Brumfess42401
The thought of no house parties next year makes me sick
Submitted: July 25, 2020 8:37:11 PM GMT",,1595757436,,,0,0,0,https://m.facebook.com/story.php?story_fbid=1370328263157286&id=882389841951133,
1370328226490623,"#Brumfess42400
why does my friend never want to go out anywhere with me :( she always insists to come over to my house yet she always goes out everywhere with her other friends :/ also she told me she didn’t have much money atm which is fair enough until I saw her going out with other mates... any advice?
Submitted: July 25, 2020 8:34:43 PM GMT","#Brumfess42400
why does my friend never want to go out anywhere with me :( she always insists to come over to my house yet she always goes out everywhere with her other friends :/ also she told me she didn’t have much money atm which is fair enough until I saw her going out with other mates... any advice?
Submitted: July 25, 2020 8:34:43 PM GMT",,1595757433,,,0,0,0,https://m.facebook.com/story.php?story_fbid=1370328226490623&id=882389841951133,
1370328163157296,"#Brumfess42399
Now that the girl I really like has decided to stop talking to me I have no reason to stay awake past 9pm. I’m really sad because I have no idea what’s going on rn with us, but I’m getting loads of sleep which feels great.
Submitted: July 25, 2020 8:25:28 PM GMT","#Brumfess42399
Now that the girl I really like has decided to stop talking to me I have no reason to stay awake past 9pm. I’m really sad because I have no idea what’s going on rn with us, but I’m getting loads of sleep which feels great.
Submitted: July 25, 2020 8:25:28 PM GMT",,1595757429,,,0,1,0,https://m.facebook.com/story.php?story_fbid=1370328163157296&id=882389841951133,
1370328016490644,"#Brumfess42398
Liberal Arts girls who went to Spain in the middle of a pandemic, what's wrong with you?
Submitted: July 25, 2020 8:19:21 PM GMT","#Brumfess42398
Liberal Arts girls who went to Spain in the middle of a pandemic, what's wrong with you?
Submitted: July 25, 2020 8:19:21 PM GMT",,1595757417,,,0,0,0,https://m.facebook.com/story.php?story_fbid=1370328016490644&id=882389841951133,
1370327963157316,"#Brumfess42397
#Brumfess42365
I just wanna clear something up
1) Wiley is notoriously problematic so I agree 10000% with you that he and his anti Semitic behaviour is completely disgraceful.
2) hold corn doesn’t mean to get shot it means to take an L so for those of you who are not up to date with London speak it means to take a loss.
3) just to clarify again that Wiley needs to be removed from social media if his plans are to spew hate speech
Submitted: July 25, 2020 8:16:48 PM GMT","#Brumfess42397
#Brumfess42365
I just wanna clear something up
1) Wiley is notoriously problematic so I agree 10000% with you that he and his anti Semitic behaviour is completely disgraceful.
2) hold corn doesn’t mean to get shot it means to take an L so for those of you who are not up to date with London speak it means to take a loss.
3) just to clarify again that Wiley needs to be removed from social media if his plans are to spew hate speech
Submitted: July 25, 2020 8:16:48 PM GMT",,1595757413,,,1,0,0,https://m.facebook.com/story.php?story_fbid=1370327963157316&id=882389841951133,
1370327716490674,"#Brumfess42396
Someone explain the self entitlement that comes from someone you know mutually from Uni not returning the follow when you follow them on IG, you’re nothing special, hardly a celebrity just follow people back
Submitted: July 25, 2020 8:01:51 PM GMT","#Brumfess42396
Someone explain the self entitlement that comes from someone you know mutually from Uni not returning the follow when you follow them on IG, you’re nothing special, hardly a celebrity just follow people back
Submitted: July 25, 2020 8:01:51 PM GMT",,1595757384,,,0,0,0,https://m.facebook.com/story.php?story_fbid=1370327716490674&id=882389841951133,
1370327653157347,"#Brumfess42395
#Brumfess42379
The ways in which you’ve seen biphobia are probably more linked to fetishisation. Most men are accepting of lesbians even if they aren’t of gay men, because they see wlw as entertainment and unthreatening to their manhood. To a confident man, if they see a bisexual woman as promiscuous, it isn’t threatening but exciting. At the same time, the idea that bisexuality is inherently linked to promiscuity is biphobic so although they might not seem to have an issue with it, they are biphobic.
I think in some cases biphobia is linked to homophobia when it comes to women not wanting to date men, it’s the idea that a man attracted to a man makes him less masculine and therefore less attractive but I can’t pretend to fully understand where any of this comes from, just guess from my observations.
Submitted: July 25, 2020 8:01:44 PM GMT","#Brumfess42395
#Brumfess42379
The ways in which you’ve seen biphobia are probably more linked to fetishisation. Most men are accepting of lesbians even if they aren’t of gay men, because they see wlw as entertainment and unthreatening to their manhood. To a confident man, if they see a bisexual woman as promiscuous, it isn’t threatening but exciting. At the same time, the idea that bisexuality is inherently linked to promiscuity is biphobic so although they might not seem to have an issue with it, they are biphobic.
I think in some cases biphobia is linked to homophobia when it comes to women not wanting to date men, it’s the idea that a man attracted to a man makes him less masculine and therefore less attractive but I can’t pretend to fully understand where any of this comes from, just guess from my observations.
Submitted: July 25, 2020 8:01:44 PM GMT",,1595757379,,,1,0,0,https://m.facebook.com/story.php?story_fbid=1370327653157347&id=882389841951133,
1370327569824022,"#Brumfess42394
So, my first time doing anything with a guy was a bit of a disaster! I was too scared to touch his dick so I started playing with it through his pants... ended up managing to give him the equivalent of carpet burn on his dick, still embarrassed to this day 😂😅
Submitted: July 25, 2020 7:59:20 PM GMT","#Brumfess42394
So, my first time doing anything with a guy was a bit of a disaster! I was too scared to touch his dick so I started playing with it through his pants... ended up managing to give him the equivalent of carpet burn on his dick, still embarrassed to this day 😂😅
Submitted: July 25, 2020 7:59:20 PM GMT",,1595757371,,,0,0,0,https://m.facebook.com/story.php?story_fbid=1370327569824022&id=882389841951133,
