post_id,text,post_text,shared_text,time,image,video,likes,comments,shares,post_url,link
634153103871559,"#leedsfess22818
I was diagnosed with autism but haven’t told the majority of my friends I have it. The reason why is people constantly use “he/she’s a bit autistic” as a low level insult. It’s really rude and ableist and people need to be more aware that you can’t just throw the word around like that. It’s too often that you hear autistic used as a “less offensive” alternative to slurs like retard or spaz","#leedsfess22818
I was diagnosed with autism but haven’t told the majority of my friends I have it. The reason why is people constantly use “he/she’s a bit autistic” as a low level insult. It’s really rude and ableist and people need to be more aware that you can’t just throw the word around like that. It’s too often that you hear autistic used as a “less offensive” alternative to slurs like retard or spaz",,1595675585,,,218,9,0,https://m.facebook.com/story.php?story_fbid=634153103871559&id=279761922644014,
634107030542833,"#leedsfess22817
Hi, just a reminder that blind and visually impaired people can't socially distance very well. Don't yell at us if we get too close - most of us won't even know you're there. Think of disabled people because it's isolating enough normally but amid Covid it's so much worse, no matter which disability you have <3","#leedsfess22817
Hi, just a reminder that blind and visually impaired people can't socially distance very well. Don't yell at us if we get too close - most of us won't even know you're there. Think of disabled people because it's isolating enough normally but amid Covid it's so much worse, no matter which disability you have <3",,1595669944,,,338,0,0,https://m.facebook.com/story.php?story_fbid=634107030542833&id=279761922644014,
634073347212868,"#leedsfess22816
I‘ve come to the conclusion that I live for the post night out debrief in the morning but it has also made me realise how much utter shite I chat when drunk","#leedsfess22816
I‘ve come to the conclusion that I live for the post night out debrief in the morning but it has also made me realise how much utter shite I chat when drunk",,1595664319,,,175,58,0,https://m.facebook.com/story.php?story_fbid=634073347212868&id=279761922644014,
633807160572820,"#leedsfess22815
SOCIETIES: look at your social media feeds. If all your photos, videos, whatever, are of white members - you might not think twice about this but you are what we call “visibly white” and that makes you an unwelcoming space for POC. It’s both a cause and a symptom of your lack of diversity. My hot take is that if you want to increase diversity, don’t post pictures of huge groups of your members until those pictures reflect the diversity of the student population at Leeds.","#leedsfess22815
SOCIETIES: look at your social media feeds. If all your photos, videos, whatever, are of white members - you might not think twice about this but you are what we call “visibly white” and that makes you an unwelcoming space for POC. It’s both a cause and a symptom of your lack of diversity. My hot take is that if you want to increase diversity, don’t post pictures of huge groups of your members until those pictures reflect the diversity of the student population at Leeds.",,1595622673,,,69,25,0,https://m.facebook.com/story.php?story_fbid=633807160572820&id=279761922644014,
633769957243207,"#leedsfess22814
Just a few rules of thumb for speaking to your balding student mates:
- “You know you're receding?”, “you know you're going at the crown a bit?” ... don't worry we definitely already know.
As much as its bants to take the piss, balding lads will take it fine when they're with you but they'll be thinking about how you think they're lid is shit for a long time after you've said it. The worst thing about balding is its not you're choice, its not a result of your actions and there's very few things you can do about it.
The genuine options a balding lad has:
- Stay balding (taken the piss out of - affordable)
- Shave it off completely (frowned upon in early 20's but possibly one of the stronger options for mental health - affordable)
- Hair transplant (frowned upon - EXPENSIVE)
- Wear a toupee (very frowned upon - EXPENSIVE)
- Take finasteride (fucks with your hormones and can leave your sexually dysfunctional and depressed - EXPENSIVE)
- Use minoxidyll (pretty decent short term but EXPENSIVE)
I'm not complaining about balding. I'm just saying stop taking the piss out of balding lads cause its not easy and they're probably really struggling with all the comments you're making and you don't even know it. Losing your hair in your early 20's can be very sudden and pretty traumatic.","#leedsfess22814
Just a few rules of thumb for speaking to your balding student mates:
- “You know you're receding?”, “you know you're going at the crown a bit?” ... don't worry we definitely already know.
As much as its bants to take the piss, balding lads will take it fine when they're with you but they'll be thinking about how you think they're lid is shit for a long time after you've said it. The worst thing about balding is its not you're choice, its not a result of your actions and there's very few things you can do about it.
The genuine options a balding lad has:
- Stay balding (taken the piss out of - affordable)
- Shave it off completely (frowned upon in early 20's but possibly one of the stronger options for mental health - affordable)
- Hair transplant (frowned upon - EXPENSIVE)
- Wear a toupee (very frowned upon - EXPENSIVE)
- Take finasteride (fucks with your hormones and can leave your sexually dysfunctional and depressed - EXPENSIVE)
- Use minoxidyll (pretty decent short term but EXPENSIVE)
I'm not complaining about balding. I'm just saying stop taking the piss out of balding lads cause its not easy and they're probably really struggling with all the comments you're making and you don't even know it. Losing your hair in your early 20's can be very sudden and pretty traumatic.",,1595617326,,,232,99,0,https://m.facebook.com/story.php?story_fbid=633769957243207&id=279761922644014,
633725310581005,"#leedsfess22813
Is it weird that I've never seen a west end show or do I just have too many middle class friends?","#leedsfess22813
Is it weird that I've never seen a west end show or do I just have too many middle class friends?",,1595611995,,,39,3,0,https://m.facebook.com/story.php?story_fbid=633725310581005&id=279761922644014,
633681487252054,"#leedsfess22812
I'm genuinely worried that my whole relationship is balanced on a fine thread of vine quotes. We seem to only communicate on a basis of less than ten second quotes for half of our conversations: I didn't see it coming at first, just the odd
""I can't believe you've done this"" here and singing Mr Postman there. Before you know it, everything smells like beef, everytime I see a animal I say ""look at all those chickens"" and before I know it we're watching 20 minute vine compilations until we fall asleep. Then the next day, at it again... The vicious circle... Help","#leedsfess22812
I'm genuinely worried that my whole relationship is balanced on a fine thread of vine quotes. We seem to only communicate on a basis of less than ten second quotes for half of our conversations: I didn't see it coming at first, just the odd
""I can't believe you've done this"" here and singing Mr Postman there. Before you know it, everything smells like beef, everytime I see a animal I say ""look at all those chickens"" and before I know it we're watching 20 minute vine compilations until we fall asleep. Then the next day, at it again... The vicious circle... Help",,1595606643,,,137,67,0,https://m.facebook.com/story.php?story_fbid=633681487252054&id=279761922644014,
633636407256562,"#leedsfess22811
Take me back to 2018 when football was coming home and the whole country was perpetually drunk for a whole month","#leedsfess22811
Take me back to 2018 when football was coming home and the whole country was perpetually drunk for a whole month",,1595601314,,,245,11,0,https://m.facebook.com/story.php?story_fbid=633636407256562&id=279761922644014,
633616977258505,"#leedsfess22810
controversial opinion but the end slice of bread is UNDOUBTEDLY the best bit, produces the thiccest toast and when the butter melts soaks without being floppy - will not be accepting end slice slander anymore","#leedsfess22810
controversial opinion but the end slice of bread is UNDOUBTEDLY the best bit, produces the thiccest toast and when the butter melts soaks without being floppy - will not be accepting end slice slander anymore",,1595599024,,,321,50,0,https://m.facebook.com/story.php?story_fbid=633616977258505&id=279761922644014,
633574870596049,"#leedsfess22809
There is literally no bigger turn off than sexism","#leedsfess22809
There is literally no bigger turn off than sexism",,1595593991,,,266,7,0,https://m.facebook.com/story.php?story_fbid=633574870596049&id=279761922644014,
633536787266524,"#leedsfess22808
Why is being a Tory so demonised at Leeds- all you lefties make it your life’s ambition to hate on Tories and ridicule them. Grow up, you’re boring.","#leedsfess22808
Why is being a Tory so demonised at Leeds- all you lefties make it your life’s ambition to hate on Tories and ridicule them. Grow up, you’re boring.",,1595588945,,,182,104,0,https://m.facebook.com/story.php?story_fbid=633536787266524&id=279761922644014,
633501860603350,"#leedsfess22807
My secret hobby is stalking people from uni on facebook just to find out who was edgy cool before moving to leeds versus the rah crew who adopted a new persona the minute they rolled outta the home counties","#leedsfess22807
My secret hobby is stalking people from uni on facebook just to find out who was edgy cool before moving to leeds versus the rah crew who adopted a new persona the minute they rolled outta the home counties",,1595583844,,,239,8,0,https://m.facebook.com/story.php?story_fbid=633501860603350&id=279761922644014,
633470477273155,"#leedsfess22806
Who would have thought the controversial Gogglebox ranker would make a comeback? This time I’ve gone for a score system approach, which only seemed fair for our Gogglebox Celebs.
Rylan and his: the ultimate mother/son duo, constant laughs made even better with their accents 9/10
Mo Gilligan & Babatunde: bounce jokes off each other constantly, 1 half comedian, great pair 8/10
Ashley Roberts & Jamie Theakston: pretty basic, couple of laughs but mainly average, 5/10
Shaun Ryder & Bez: their brains are basically fried from non-stop drugs in the 90’s and we love to see it, classic party bois, 10/10
Joanna David & Emilia Fox: who? 2/10
Eammon Holmes & Ruth Langsford: give me very classic wine mum and dad, have the same vibes as a Sunday Roast at your nan’s, 6.5/10
Martin & Roman Kemp: World’s Sexiest Dad and Lad 2020, would call them both Daddy, 9/10
Laura Whitmore & Iain Stirling: stick your Love Island maybe? Should be good but unfortunately fall flat, 4/10
Harry & Sandra Redknapp: Harry was raging about Jam Roly Poly once on I’m a Celeb and it’s the only funny thing he’s ever done, 3/10
Joe Swash & Stacey Solomon: quite disappointed tbh, our Stace is hilarious on insta but has failed to tickle my rib cage as of yet, 5/10
Denise Van Outen & Eddie: they wind each other up something rotten and it is hilarious, however jokes are few and far between, 7/10
Nick & Liv Grimshaw: literally the rich version of Peter and Sophie but boring, crack some jokes why don’t ya, 3/10
Zoey Ball & Woody: Woody was shit on The Circle and he is shit on Gogglebox, is scarily ‘edgy Leeds’, 4/10
KSI & S-X: We expected comedy and they did not disappoint, great friends so great banter, 7/10
Gyles & Maureen: Gyles is funny in an old academic way, which isn’t everyone’s cuppa tea, bang on average, 5/10
Nicola Adams & Ella Bain: haven’t seen much of these, but what I have seen I haven’t enjoyed, lacking the quality jokes a good gogglebox family needs, 4/10
Vic Reeves & Jools Holland: Where’s Bob Mortimer at Vic? We really needed him to save 2020, Jools stick to late night music, 3/10
Johnny Vegas & Bev: meh, Johnny Vegas doesn’t deliver on the comedy that we really need! Bev seems nice tho, 6/10
Nigel Havers & Denis Lawson: give me the biggest upper class Tory vibes, might as well have invited Stanley Johnson and Toff back for another season, would love to be Nigel’s sugar baby, 3/10
Judge Rinder & Susanna Reid: very great comedy duo, nice to see them not being serious for once, letting their hair down, 7/10
If any celebs are missing it’s because they’re unworthy of my time for some reason or another.
All rankings are correct as of 2020 and have been scientifically by scientists.","#leedsfess22806
Who would have thought the controversial Gogglebox ranker would make a comeback? This time I’ve gone for a score system approach, which only seemed fair for our Gogglebox Celebs.
Rylan and his: the ultimate mother/son duo, constant laughs made even better with their accents 9/10
Mo Gilligan & Babatunde: bounce jokes off each other constantly, 1 half comedian, great pair 8/10
Ashley Roberts & Jamie Theakston: pretty basic, couple of laughs but mainly average, 5/10
Shaun Ryder & Bez: their brains are basically fried from non-stop drugs in the 90’s and we love to see it, classic party bois, 10/10
Joanna David & Emilia Fox: who? 2/10
Eammon Holmes & Ruth Langsford: give me very classic wine mum and dad, have the same vibes as a Sunday Roast at your nan’s, 6.5/10
Martin & Roman Kemp: World’s Sexiest Dad and Lad 2020, would call them both Daddy, 9/10
Laura Whitmore & Iain Stirling: stick your Love Island maybe? Should be good but unfortunately fall flat, 4/10
Harry & Sandra Redknapp: Harry was raging about Jam Roly Poly once on I’m a Celeb and it’s the only funny thing he’s ever done, 3/10
Joe Swash & Stacey Solomon: quite disappointed tbh, our Stace is hilarious on insta but has failed to tickle my rib cage as of yet, 5/10
Denise Van Outen & Eddie: they wind each other up something rotten and it is hilarious, however jokes are few and far between, 7/10
Nick & Liv Grimshaw: literally the rich version of Peter and Sophie but boring, crack some jokes why don’t ya, 3/10
Zoey Ball & Woody: Woody was shit on The Circle and he is shit on Gogglebox, is scarily ‘edgy Leeds’, 4/10
KSI & S-X: We expected comedy and they did not disappoint, great friends so great banter, 7/10
Gyles & Maureen: Gyles is funny in an old academic way, which isn’t everyone’s cuppa tea, bang on average, 5/10
Nicola Adams & Ella Bain: haven’t seen much of these, but what I have seen I haven’t enjoyed, lacking the quality jokes a good gogglebox family needs, 4/10
Vic Reeves & Jools Holland: Where’s Bob Mortimer at Vic? We really needed him to save 2020, Jools stick to late night music, 3/10
Johnny Vegas & Bev: meh, Johnny Vegas doesn’t deliver on the comedy that we really need! Bev seems nice tho, 6/10
Nigel Havers & Denis Lawson: give me the biggest upper class Tory vibes, might as well have invited Stanley Johnson and Toff back for another season, would love to be Nigel’s sugar baby, 3/10
Judge Rinder & Susanna Reid: very great comedy duo, nice to see them not being serious for once, letting their hair down, 7/10
If any celebs are missing it’s because they’re unworthy of my time for some reason or another.
All rankings are correct as of 2020 and have been scientifically by scientists.",,1595578805,,,85,17,0,https://m.facebook.com/story.php?story_fbid=633470477273155&id=279761922644014,
633204943966375,"#leedsfess22805
Hi everyone, I would massively appreciate if anyone who has been through or has supported someone going through domestic abuse, rape and drug abuse who wouldn’t mind giving me advice on how to help a friend going through these issues could drop a comment so I can private message you so you could tell me how you were supported/wish you could have been supported/how you supported someone else. I have a friend going through these issues all simultaneously and is massively overwhelmed. I just want to be able to help and support them in the best way I possibly can to help them heal, but I feel lost at where to start and totally useless to them at the moment. Thanks guys, peace and love ❤️","#leedsfess22805
Hi everyone, I would massively appreciate if anyone who has been through or has supported someone going through domestic abuse, rape and drug abuse who wouldn’t mind giving me advice on how to help a friend going through these issues could drop a comment so I can private message you so you could tell me how you were supported/wish you could have been supported/how you supported someone else. I have a friend going through these issues all simultaneously and is massively overwhelmed. I just want to be able to help and support them in the best way I possibly can to help them heal, but I feel lost at where to start and totally useless to them at the moment. Thanks guys, peace and love ❤️",,1595537773,,,17,7,0,https://m.facebook.com/story.php?story_fbid=633204943966375&id=279761922644014,
633168917303311,"#leedsfess22804
I've been drinking alcohol pretty much every day for nearly a year, especially over lockdown, and I usually make a joke out of it but I actually just feel really low if I go more than two days without it. I just crave it in an evening, sometimes 3 cans sometimes 8 or 10. I thought going home to my parents woukd solve it, being in a nice house and family etc but if anything I crave it more. Wondering if any other student has felt like this because I've never heard of anyone my age being an alcoholic.","#leedsfess22804
I've been drinking alcohol pretty much every day for nearly a year, especially over lockdown, and I usually make a joke out of it but I actually just feel really low if I go more than two days without it. I just crave it in an evening, sometimes 3 cans sometimes 8 or 10. I thought going home to my parents woukd solve it, being in a nice house and family etc but if anything I crave it more. Wondering if any other student has felt like this because I've never heard of anyone my age being an alcoholic.",,1595532733,,,140,36,0,https://m.facebook.com/story.php?story_fbid=633168917303311&id=279761922644014,
633131667307036,"#leedsfess22803
We have the power to change the Leeds student culture. Lets normalise that when you go home with someone, you have some water and some chips and make sure your partner isn’t too drunk to have sex. Ask the question and look for the signs. Consent isn’t just whether someone said yes. Consent is a yes from someone who is sober enough to make the decision. If someone has thrown up - don’t have sex. If someone won’t remember the sex in the morning - don’t have sex. And if you aren’t sure if someone is too drunk to have sex - don’t have sex. I trusted a friend to take care of me when I was drunk and was assaulted. My hope is that a few people change their attitudes having heard experiences of sexual assault on Leedsfess and start having these conversations before their one night stand. Their partner will then feel more comfortable and respected and make sure they do the same for their next hookup. Let’s keep each other safe because sex can be so fun but only when it’s consensual.","#leedsfess22803
We have the power to change the Leeds student culture. Lets normalise that when you go home with someone, you have some water and some chips and make sure your partner isn’t too drunk to have sex. Ask the question and look for the signs. Consent isn’t just whether someone said yes. Consent is a yes from someone who is sober enough to make the decision. If someone has thrown up - don’t have sex. If someone won’t remember the sex in the morning - don’t have sex. And if you aren’t sure if someone is too drunk to have sex - don’t have sex. I trusted a friend to take care of me when I was drunk and was assaulted. My hope is that a few people change their attitudes having heard experiences of sexual assault on Leedsfess and start having these conversations before their one night stand. Their partner will then feel more comfortable and respected and make sure they do the same for their next hookup. Let’s keep each other safe because sex can be so fun but only when it’s consensual.",,1595527625,,,539,0,0,https://m.facebook.com/story.php?story_fbid=633131667307036&id=279761922644014,
633092543977615,"#leedsfess22802
okay leedsfess, I need your help!
I'm a male and I've just moved into a house with a few females, do I take my clothes to the bathroom everyday? or is it normal to walk around in a towel? plz let me know which is the right way as I am concerned if I am doing it wrong, I had an ensuite last year so didn't have to worry about this","#leedsfess22802
okay leedsfess, I need your help!
I'm a male and I've just moved into a house with a few females, do I take my clothes to the bathroom everyday? or is it normal to walk around in a towel? plz let me know which is the right way as I am concerned if I am doing it wrong, I had an ensuite last year so didn't have to worry about this",,1595522528,,,40,37,0,https://m.facebook.com/story.php?story_fbid=633092543977615&id=279761922644014,
