post_id,text,post_text,shared_text,time,image,video,likes,comments,shares,post_url,link
2955942601193860,"#CardiffConfession7177
Can whoever it is who keeps creating these signature pages please create one for a cause we can get behind...a quiz of Chasers vs Eggheads, presenter tbc","#CardiffConfession7177
Can whoever it is who keeps creating these signature pages please create one for a cause we can get behind...a quiz of Chasers vs Eggheads, presenter tbc",,1588368212,,,7,1,0,https://m.facebook.com/story.php?story_fbid=2955942601193860&id=1662935627161237,
2955942297860557,"#CardiffConfession7176
Is it normal to have a complete lack of motivation? There's nothing I want to do, there's nothing I feel like doing and I could literally spend my whole day just watching YouTube. I can't start my course work even though I have nothing else to do. I put off everything until last minute because I can't delay anymore. People around me have aspirations for the future but I don't have any wants for mine. ""Do you want to go on a trip?"" I could care less, whether I go or not, it wouldn't really matter to me. There's nothing in life that I'm looking forward to. I'm definitely not suicidal because I don't want life itself to end. Is this depression or does everyone feel like this? Am I just overthinking?","#CardiffConfession7176
Is it normal to have a complete lack of motivation? There's nothing I want to do, there's nothing I feel like doing and I could literally spend my whole day just watching YouTube. I can't start my course work even though I have nothing else to do. I put off everything until last minute because I can't delay anymore. People around me have aspirations for the future but I don't have any wants for mine. ""Do you want to go on a trip?"" I could care less, whether I go or not, it wouldn't really matter to me. There's nothing in life that I'm looking forward to. I'm definitely not suicidal because I don't want life itself to end. Is this depression or does everyone feel like this? Am I just overthinking?",,1588368203,,,219,9,0,https://m.facebook.com/story.php?story_fbid=2955942297860557&id=1662935627161237,
2955925681195552,"#CardiffConfession7175
Imagine making TikTok’s for an assignment....
And the lecturer then showing them in a lecture 🙃","#CardiffConfession7175
Imagine making TikTok’s for an assignment....
And the lecturer then showing them in a lecture 🙃",,1588367557,,,16,8,0,https://m.facebook.com/story.php?story_fbid=2955925681195552&id=1662935627161237,
2955924294529024,"#CardiffConfession7174
Please can we maker the CPS rave a yearly event. Every September we hold a party to celebrate their shit job","#CardiffConfession7174
Please can we maker the CPS rave a yearly event. Every September we hold a party to celebrate their shit job",,1588367504,,,202,2,0,https://m.facebook.com/story.php?story_fbid=2955924294529024&id=1662935627161237,
2955924221195698,"#CardiffConfession7173
you just lost the game","#CardiffConfession7173
you just lost the game",,1588367501,,,17,14,0,https://m.facebook.com/story.php?story_fbid=2955924221195698&id=1662935627161237,
2955924011195719,"#CardiffConfession7172
Think Joe Lycett & Jamie Lang should rave outside Kingstons next xx","#CardiffConfession7172
Think Joe Lycett & Jamie Lang should rave outside Kingstons next xx",,1588367493,,,93,8,0,https://m.facebook.com/story.php?story_fbid=2955924011195719&id=1662935627161237,
2955920607862726,"#CardiffConfession7171
(please post as there has been much debate and snakery going on in our household)
What is everyone's opinions on splitting bills during this lockdown time. Understandably, 3 out of our 6 person household have returned home to self isolate with their families, leaving 3 of us still in our house in Cathays. Of course we've all signed a contract to split everything evenly, however those who are not here think that they should pay lower bills.
Is this fair?
Some of us do not have the same opportunity as others to go home home, and even if the house was empty there would still be bills that need to be paid as the house is still generating electricity/ connected to sewers, etc. Also the people who have left have the option to stay in cathays but have chosen to leave?
What are other households doing? Splitting bills same or altering proportions of payments?","#CardiffConfession7171
(please post as there has been much debate and snakery going on in our household)
What is everyone's opinions on splitting bills during this lockdown time. Understandably, 3 out of our 6 person household have returned home to self isolate with their families, leaving 3 of us still in our house in Cathays. Of course we've all signed a contract to split everything evenly, however those who are not here think that they should pay lower bills.
Is this fair?
Some of us do not have the same opportunity as others to go home home, and even if the house was empty there would still be bills that need to be paid as the house is still generating electricity/ connected to sewers, etc. Also the people who have left have the option to stay in cathays but have chosen to leave?
What are other households doing? Splitting bills same or altering proportions of payments?",,1588367358,,,10,8,0,https://m.facebook.com/story.php?story_fbid=2955920607862726&id=1662935627161237,
2955918801196240,"#CardiffConfession7170
Before and after quarantine","#CardiffConfession7170
Before and after quarantine",,1588367293,https://scontent.ftlv1-2.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/95277791_2955918807862906_9147366826705944576_n.jpg?_nc_cat=109&_nc_sid=2d5d41&_nc_ohc=_Tc-30_KpJEAX_UMQbG&_nc_ht=scontent.ftlv1-2.fna&tp=14&oh=9dfbd4b34b01e565cfd9388e90e27f64&oe=5F3EE545,,139,7,0,,
2955660384555415,"RIP CPS Homes: Students
https://youtu.be/6EnsQx4--pw
Cardiff Confessions updated their cover photo.
May 1 at 7:11 PM ·","RIP CPS Homes: Students
https://youtu.be/6EnsQx4--pw","Cardiff Confessions updated their cover photo.
May 1 at 7:11 PM ·",1588357998,https://scontent.ftlv1-2.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/95310163_2955620841226036_5986038650788380672_o.jpg?_nc_cat=102&_nc_sid=dd9801&_nc_ohc=L6mtog7ZCUgAX8hHv5Q&_nc_ht=scontent.ftlv1-2.fna&tp=14&oh=d46dae4b39f3eada71953f6a69f19a4b&oe=5F401FF1,,30,4,2,https://m.facebook.com/story.php?story_fbid=2955660384555415&id=1662935627161237,https://youtu.be/6EnsQx4--pw
2955645297890257,"#CardiffConfession7169
Swear there isn’t one girl in Cardiff that hasn’t sat on that giant model dick in Amsterdam","#CardiffConfession7169
Swear there isn’t one girl in Cardiff that hasn’t sat on that giant model dick in Amsterdam",,1588357482,,,47,33,0,https://m.facebook.com/story.php?story_fbid=2955645297890257&id=1662935627161237,
2955641671223953,"#CardiffConfession7168
Can’t stop thinking about cheesestrings","#CardiffConfession7168
Can’t stop thinking about cheesestrings",,1588357355,,,40,25,0,https://m.facebook.com/story.php?story_fbid=2955641671223953&id=1662935627161237,
2955640467890740,"#CardiffConfession7167
I've brought my sewing machine to uni and have an interest in making furry costumes; if you're a part of the furry fandom and need a custom fur suit comment down below and i'll put you on my waiting list.","#CardiffConfession7167
I've brought my sewing machine to uni and have an interest in making furry costumes; if you're a part of the furry fandom and need a custom fur suit comment down below and i'll put you on my waiting list.",,1588357324,,,2,32,0,https://m.facebook.com/story.php?story_fbid=2955640467890740&id=1662935627161237,
2955639171224203,"#CardiffConfession7166
I find it weird how people here need to brush their teeth multiple times a day. Teeth clean themself, brushing them is damaging the outer layer of the tooth. Clean them once a week to get any stray bits of food out your mouth for healthy long lasting teeth.","#CardiffConfession7166
I find it weird how people here need to brush their teeth multiple times a day. Teeth clean themself, brushing them is damaging the outer layer of the tooth. Clean them once a week to get any stray bits of food out your mouth for healthy long lasting teeth.",,1588357277,,,26,58,0,https://m.facebook.com/story.php?story_fbid=2955639171224203&id=1662935627161237,
2955638771224243,"#CardiffConfession7165
Definitive cow titties alternative ranking:
God tier:
Almond milk
Good tier:
Lactofree milk (that tastes like the real thing)
Average tier:
Coconut milk
Oat milk
Rice milk
Hemp milk
Flax milk
Shit tier:
soya milk (most environmentally unfriendly, tastes so sweet like what kinda palette do u have? are u 5?)
Or just drink the damn thing if you have a cow","#CardiffConfession7165
Definitive cow titties alternative ranking:
God tier:
Almond milk
Good tier:
Lactofree milk (that tastes like the real thing)
Average tier:
Coconut milk
Oat milk
Rice milk
Hemp milk
Flax milk
Shit tier:
soya milk (most environmentally unfriendly, tastes so sweet like what kinda palette do u have? are u 5?)
Or just drink the damn thing if you have a cow",,1588357262,,,71,73,0,https://m.facebook.com/story.php?story_fbid=2955638771224243&id=1662935627161237,
2955638601224260,"#CardiffConfession7164
can’t even tell you how unfunny it is to comment ‘fake seller’ on every single one of your mates ticket selling posts on overheard","#CardiffConfession7164
can’t even tell you how unfunny it is to comment ‘fake seller’ on every single one of your mates ticket selling posts on overheard",,1588357255,,,17,0,0,https://m.facebook.com/story.php?story_fbid=2955638601224260&id=1662935627161237,
2955637727891014,"#CardiffConfession7163
Does anyone else call it apple AND crumble or is our housemate just cracked","#CardiffConfession7163
Does anyone else call it apple AND crumble or is our housemate just cracked",,1588357218,,,8,0,0,https://m.facebook.com/story.php?story_fbid=2955637727891014&id=1662935627161237,
2955637377891049,"#CardiffConfession7162
is it ok to be a virgin postgrad? feel like everyone is constantly shagging and having fun, but I don't want to do it with a random douche but rather with someone that will take care of me if im in pain or uncomfy.
am also too picky and haven't found anyone yet that I want to do it with.
don't get me wrong I want to shag and have that kind of relationship with someone its just the first time that scares me ya know.
am just scared that its a turn off the fact that I haven't done it before, but to be fair my degree in geo might be an even worse cockblock.","#CardiffConfession7162
is it ok to be a virgin postgrad? feel like everyone is constantly shagging and having fun, but I don't want to do it with a random douche but rather with someone that will take care of me if im in pain or uncomfy.
am also too picky and haven't found anyone yet that I want to do it with.
don't get me wrong I want to shag and have that kind of relationship with someone its just the first time that scares me ya know.
am just scared that its a turn off the fact that I haven't done it before, but to be fair my degree in geo might be an even worse cockblock.",,1588357207,,,17,14,0,https://m.facebook.com/story.php?story_fbid=2955637377891049&id=1662935627161237,
2955634484558005,"#CardiffConfession7161
Foot fetish are so last season if you haven’t had a prostate massage friends haven’t lived","#CardiffConfession7161
Foot fetish are so last season if you haven’t had a prostate massage friends haven’t lived",,1588357114,,,7,5,0,https://m.facebook.com/story.php?story_fbid=2955634484558005&id=1662935627161237,
2955633424558111,"#CardiffConfession7160
Are we just not gonna talk about that DISGUSTING air freshener in the main building as you walk past the bathrooms? This rotten strawberry smell is horrendous and stinks worse than a first year chem student fucking up his first batch of speed.","#CardiffConfession7160
Are we just not gonna talk about that DISGUSTING air freshener in the main building as you walk past the bathrooms? This rotten strawberry smell is horrendous and stinks worse than a first year chem student fucking up his first batch of speed.",,1588357075,,,20,2,0,https://m.facebook.com/story.php?story_fbid=2955633424558111&id=1662935627161237,
2955633207891466,"#CardiffConfession7159
Not going to lie secretly love being the only one in the house so I can play Just Dance 4 in peace.","#CardiffConfession7159
Not going to lie secretly love being the only one in the house so I can play Just Dance 4 in peace.",,1588357066,,,30,14,0,https://m.facebook.com/story.php?story_fbid=2955633207891466&id=1662935627161237,
2955632337891553,"#CardiffConfession7158
Is it normal to be highly performing and productive at university and yet constantly thinking about suicide ? I feel like an outcast most of the times and I don't feel like I am able to fit into any particular social group without thinking that I'm acting weirdly or saying pointless things, even if I'm not. I just feel nothing is really worth living for and the more I pretend dark thoughts are not in my mind, the more they become louder and concrete. Can anyone suggest me what to do? I am worried","#CardiffConfession7158
Is it normal to be highly performing and productive at university and yet constantly thinking about suicide ? I feel like an outcast most of the times and I don't feel like I am able to fit into any particular social group without thinking that I'm acting weirdly or saying pointless things, even if I'm not. I just feel nothing is really worth living for and the more I pretend dark thoughts are not in my mind, the more they become louder and concrete. Can anyone suggest me what to do? I am worried",,1588357033,,,83,13,0,https://m.facebook.com/story.php?story_fbid=2955632337891553&id=1662935627161237,
2955632117891575,"#CardiffConfession7157
Why do people keep asking me if I have Charlie idk who tf he is stop bro","#CardiffConfession7157
Why do people keep asking me if I have Charlie idk who tf he is stop bro",,1588357025,,,14,4,0,https://m.facebook.com/story.php?story_fbid=2955632117891575&id=1662935627161237,
2955627921225328,"#CardiffConfession7156
Got a situation where a housemate moves (hides?) their kitchenware temporarily after they suspect we’ve used it (always cleaned and placed back within the same day, btw) BUT will happily use our Tupperware, utensils, baking trays, etc and leave it dirty on the side for *days*? 🙃
Makes one rule for us and another for themselves, help?!","#CardiffConfession7156
Got a situation where a housemate moves (hides?) their kitchenware temporarily after they suspect we’ve used it (always cleaned and placed back within the same day, btw) BUT will happily use our Tupperware, utensils, baking trays, etc and leave it dirty on the side for *days*? 🙃
Makes one rule for us and another for themselves, help?!",,1588356876,,,7,0,0,https://m.facebook.com/story.php?story_fbid=2955627921225328&id=1662935627161237,
2955627404558713,"#CardiffConfession7155
Can anyone recommend some good places in Cardiff to get a lobotomy done? My brain isn't working properly and it thinks it needs servicing","#CardiffConfession7155
Can anyone recommend some good places in Cardiff to get a lobotomy done? My brain isn't working properly and it thinks it needs servicing",,1588356859,,,55,20,0,https://m.facebook.com/story.php?story_fbid=2955627404558713&id=1662935627161237,
2955626837892103,"#CardiffConfession7154
#CardiffConfession6805
I’ve often wondered what it would be like to have my ass ate, however as a lad I’m too nervous to ask anyone to because of the hair down there... anyone have any recommendations on where I can get it waxed or something so I can finally enjoy the wonders of having my bumhole licked?","#CardiffConfession7154
#CardiffConfession6805
I’ve often wondered what it would be like to have my ass ate, however as a lad I’m too nervous to ask anyone to because of the hair down there... anyone have any recommendations on where I can get it waxed or something so I can finally enjoy the wonders of having my bumhole licked?",,1588356843,,,4,9,0,https://m.facebook.com/story.php?story_fbid=2955626837892103&id=1662935627161237,
2955621351225985,,,,1588356681,https://scontent.ftlv1-2.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/95310163_2955620841226036_5986038650788380672_o.jpg?_nc_cat=102&_nc_sid=dd9801&_nc_ohc=L6mtog7ZCUgAX8hHv5Q&_nc_ht=scontent.ftlv1-2.fna&tp=14&oh=d46dae4b39f3eada71953f6a69f19a4b&oe=5F401FF1,,273,4,0,,
